PC1,spam
-826465.8208278858,0
-856755.998482809,1
-856756.133373662,1
-856757.1141428895,1
267147.1953007333,0
-856755.9983941048,1
-856756.0715458862,1
-235924.3089450918,0
-856756.1335179498,1
3690276.919593314,0
207021.92068152747,1
-758822.0045850759,0
-827821.9987144197,0
-856756.8554031517,0
7421116.055726366,1
-856756.5457563445,1
-854181.8262703582,0
-837030.1009604207,0
-846207.8997283132,0
-615440.0297606181,0
-856756.3899149392,1
-547604.428263475,1
-856757.1962439561,1
-855651.8413067898,0
-856755.9984477349,1
-856736.4119405049,1
-856756.6157468384,1
3006171.3555878126,0
-856755.9982362764,1
-856072.3978654662,0
3342066.9496651827,1
-754954.0029963452,0
-856755.9984448669,1
547410.4091926651,0
-856755.998570595,0
-325093.55173623294,0
3131141.835151757,1
2390893.5186262573,0
-856756.0397377202,1
-856749.4080702788,0
-855339.3191939475,0
-514808.30766731314,1
-856756.1302218724,1
1746101.9262220855,1
-854085.351209136,0
-183324.87041768455,0
-856755.9983928672,1
-565076.2553335947,0
-856754.8569485396,0
9130497.083785068,1
-852391.4023838554,1
-235234.0090370169,0
-855747.1142587248,0
-854565.151936469,0
-856715.9201820822,0
2243506.441921564,1
-856746.2710803807,0
-856757.1775524466,0
-856756.2926860908,0
-825010.1389438264,1
-348985.304233573,1
2741060.4249993595,0
-199078.4401830698,0
-856756.7937944636,1
-856756.0560491284,0
-679948.0185559795,0
-294541.0104474033,0
-852087.2613559879,1
4850414.328920096,1
-856628.9986997548,0
-849834.0326905334,0
7321048.355752519,1
-856755.9991734717,1
-856562.1985221171,0
-856756.3454464818,1
-856757.2231666126,1
2271981.959036174,1
-856756.0422459807,1
-856377.761578693,0
-856756.531215936,1
-856756.2528624291,1
-856756.3894878585,1
-856409.2037055333,0
-856756.0057351342,1
-344003.5504817574,0
-853146.794361568,0
-856756.8538650548,1
-856755.9975424424,1
-856756.4056158875,0
-856755.9984099508,1
-856756.9562764888,1
-856756.6832712407,1
-856756.0131829072,1
-856756.2362665938,1
5286323.213700792,0
-856148.7444276937,0
-856756.8211035556,0
-856757.1141108219,1
3582455.9303489183,1
-856756.3898121152,1
-856756.2474046395,0
-842336.9209311832,0
-828076.7096832752,0
2912236.198343158,0
-856756.199157508,1
-856756.0145137621,1
-856755.9989054194,1
-856745.1150178838,0
1299703.5083018923,1
-856491.7338168202,1
-856756.4127816802,1
-856756.3095590865,0
-796996.8438318125,0
-838494.1086072661,1
-373327.00438225886,0
-823410.5197107198,0
336172.62885116774,0
-856494.735446325,1
-856757.1141258883,1
-856755.9985370192,1
-856756.3131272461,1
-856756.252947165,1
-856756.7975609762,0
1003744.8138391717,0
-856757.1141379415,1
-856756.4796570592,1
5274711.564622191,1
-856755.9980586806,1
-535718.8734742046,0
346700.7080786574,0
-856756.0138255241,1
239781.74794632022,1
-856755.998516564,0
-856756.054694781,1
-856756.3897655526,1
-856756.0097363751,1
4841219.329157236,1
-856756.1294795558,1
-856756.5527662147,1
-815423.8353801275,0
-802589.6952996808,0
-856744.4429636038,0
-856757.1146714352,0
7911943.883663872,1
-856756.0905286057,1
-855994.4717559221,0
-855700.9541325605,0
4850414.328906779,1
-856721.9989530944,0
-855909.2556860556,0
-855870.8590638442,1
-856755.9987181252,0
467543.5656851792,0
-845263.1376681088,1
-856756.8226054632,0
-434995.495239271,1
-856756.2055894834,1
5785174.602125404,0
-856756.014156325,1
-856756.8031257757,1
-856757.1155508349,0
-856755.9987193578,0
125716.96465971763,1
-856756.5171412487,0
9893242.730924794,1
-856745.1148453654,0
-853274.565902472,0
466859.4986974684,0
382876.98094959476,0
-856148.7443833563,0
-856756.2607684514,1
-856756.0441927487,1
-850836.8308727236,0
-856756.1512333669,1
-856756.2694977853,1
-622685.0010493346,1
-852391.4023767391,1
-738586.0968569271,0
-547674.3245623189,1
88331.61124822963,0
-856756.6985873515,1
-856754.8568430588,0
-151688.07650607382,1
-856756.2662627896,1
-854421.0836391131,0
-856756.6781173098,0
-841356.814277064,0
-854569.1513524782,0
-535779.0055180605,0
-856756.3222155336,0
6664608.212766138,1
-855673.4699771419,0
9440779.963879839,0
-856756.2413112536,1
-595974.0019874271,0
-856756.3899013896,1
4841219.329055779,1
-856756.1070021499,1
1724116.7123459294,1
-848495.0453174642,0
-851004.8156678517,0
-856757.0113498323,1
361945.2830126536,0
-856756.2084615317,1
-521358.8583284736,0
-856756.0500923891,1
-856756.0375021248,1
-856756.4297101999,1
-856756.3903083251,0
-854485.0829982199,0
-856757.1141338558,1
-854616.9677894209,0
642652.2920902179,0
-856756.0122151432,1
-856757.1141379415,1
-743695.7213809245,1
3973464.6794735068,1
-786416.9992335802,0
-856755.9983099271,0
-856756.6482019284,0
40346.97615702846,0
-856756.0360554473,1
-610997.9836238899,0
-856756.870006671,1
-856632.3997121791,0
-849539.1256320927,0
-583041.5482356818,1
-848284.4060264138,0
-856757.1141198617,1
-856072.3978085769,0
-856633.4001970874,0
-856075.0548575475,0
-856753.270885998,0
-856756.4715746406,1
1223318.3301299522,1
-856756.5129650586,1
-856756.1589025155,1
-856756.4228867901,1
-856756.4261895717,0
416939.7285858727,0
3509070.63957151,0
-856755.9985626923,1
-856757.1033317376,0
-313915.2090537057,0
-856756.0787660333,1
-856756.1565098201,1
471370.6121824529,0
3091546.684197771,1
-856641.8230252506,0
1026342.0038239701,0
-856757.1143394355,1
-856756.6253880898,0
-856756.0875240758,1
797578.459762151,0
-841711.9993076798,0
1860045.2008688333,0
-762038.1258716374,0
-331284.0642265873,0
-856756.1979010315,0
-856757.2385604695,0
-856756.4803829135,0
-856755.9986164783,1
-558003.5166207717,0
-854485.0829083595,0
-132925.77216939582,0
-854047.300456314,0
-618638.0188619507,1
-856756.0734349575,1
-724297.3572568563,1
-856757.1141379414,1
754581.98143218,0
-542507.5802712941,0
-811623.1337386258,1
-856756.5363610379,1
-855788.1611757518,0
-721212.145316245,0
-645272.5430717474,0
-856151.1887858794,0
-856756.3896130787,1
-837269.9987311475,0
-381159.19863690267,0
-856745.1162767732,0
-856755.9979557402,1
291921.52700798435,0
34013.67443933897,0
-856756.6690117066,1
-856756.6479090265,1
-840581.7169660439,0
-704975.7397037296,0
-856756.519903534,1
-834545.2057455303,1
-856480.164569366,0
-856755.998447424,1
1649865.7197353118,0
-856069.0543146135,0
-856157.1883668519,0
1353146.2619069917,1
20950.55822748621,1
-842336.9212122917,0
-856372.1464658774,0
-856541.2442453951,0
-856757.1146214573,0
-856756.0523989123,1
-367834.21281449427,0
-845494.3553043207,0
-856756.3898566401,0
-856069.0543750051,0
-856756.5235345238,1
-499288.23827767547,0
-856151.1887304629,0
-856744.1180711748,0
234034.56199500838,0
-838687.3530445944,0
-500938.1960270342,0
-845900.8782563208,0
-855261.8994881283,0
-637221.9209193996,0
-856756.0145501518,1
2542443.4095173758,0
-856756.3563503433,1
6376029.709365307,1
-514808.3076863308,1
-856756.498640291,1
-856467.9828174186,0
-856757.2232600069,1
1495568.9690765333,0
1104306.7186179743,1
-856756.5256700863,1
-854463.084220449,0
652558.7371634081,0
-856756.3897877123,1
-838973.8207967317,0
-856756.0295132471,1
4850414.328920598,1
-852391.4024344392,1
-856755.9983461847,1
-854142.3706176315,0
-856756.043944516,1
-305037.02360909234,0
4850414.328920152,1
-834316.5884540876,0
80065.9901639244,0
-835767.2055452267,1
-856755.9985605354,0
-856682.8785659734,1
7804333.894613413,1
-856756.0246141452,1
86661.89484573528,1
-856666.706292958,0
-856745.1134274809,0
-856755.9984071404,1
-853589.9508099598,0
-682865.0006170163,0
-843470.2857491508,0
224188.9884320096,1
6807578.487442091,1
-856755.9983096352,1
-856756.9707756989,1
-856756.8558957141,1
-856756.7236935522,1
-354256.00437361316,1
4850414.328917979,1
4850414.32892004,1
519017.9801603948,0
1527193.0764509072,0
-852997.8694876181,0
-856745.1141096073,0
-856756.821104694,0
-850696.7570606093,0
979177.979227387,1
-584440.9582112797,1
-856756.9842873799,1
7758380.879597675,1
-856757.1156063678,1
553195.6757405374,0
-856756.3448795336,1
-856657.6251106078,0
1032565.4072062905,0
-841196.3907107728,0
-856756.3898122953,1
-277133.80719716416,0
-856754.8568501716,0
-856755.9986251764,1
-121264.00784176134,0
-856657.6247413324,0
-856756.0246074408,1
8975288.367626088,0
-856756.8700518152,1
-807291.6954017512,0
6747566.297080871,0
-856756.6860876955,1
1746101.9262219737,1
-856372.1466043676,0
-856757.114564864,0
-856755.9985593103,1
-856757.1153529509,0
-856755.9984902611,1
7435074.496016428,0
-852087.2605716309,1
7150677.077958979,0
-856756.5714774686,1
-848002.3267709307,0
-660729.4180592527,0
2045540.122962886,0
-60731.10254238243,1
682512.9813760087,0
-347172.01230419724,0
-856756.303938346,1
-856756.429373195,1
-856756.004097866,1
7206483.90101982,0
-473734.17645497684,0
-856200.2028776937,0
-856755.9989054193,1
1771347.4126111204,0
-855865.3494462676,1
-856757.0748593158,1
-619069.2735983235,0
-856755.9985682712,1
704346.853001455,1
-854084.0066635013,0
-450594.08470746595,0
-677051.6049015041,1
-856757.1140736932,1
-856756.4655887592,1
-856755.9983915964,0
-856756.2518115279,0
-856756.854691776,1
-803442.7830922334,0
1578933.9036326231,0
42102.66310608364,0
-856756.2384531932,0
-352470.2125915843,0
-764287.2997793227,0
-856756.6477718077,1
-792371.7514206311,0
273620.5934985749,1
-856756.4293748247,1
-856069.0541372051,0
-72597.00786869519,1
-844910.9441297336,0
-856757.1141438007,1
-856756.8231129699,0
-856745.1150681936,0
-856756.0363496265,1
-428461.00311143784,0
-580538.014998167,0
-856756.1390670094,1
-22957.52302447171,0
-806320.8728053101,1
890739.3916210184,0
-856756.0135961272,1
-856756.7975572099,0
4850414.3290573135,1
-856756.8557923853,1
-856755.9985385474,1
-856621.8295546692,0
-742268.2441035605,0
450658.8537884989,0
-856756.6912326397,1
-856687.4075905407,0
-856756.2186317584,0
-856756.3512241322,1
8032914.129847888,0
-854153.3673040881,0
-779169.9996713089,1
2684728.912000392,0
-846092.9414196135,0
2903531.6445388533,0
-856756.0007175561,1
-856756.3897593594,1
3217210.5199961457,1
-856756.4285090062,1
-856756.0540189308,1
-69743.85276389297,1
-475313.53355004423,0
1405760.7080872934,1
-856756.0053861293,0
-856745.118454597,0
2672288.956373396,0
-856756.00678858,1
-743774.4694842462,0
5008589.07324276,1
-800868.8171873388,0
83507.89468926215,1
-856756.8543445832,1
-354143.2941353574,0
-855238.8740579742,0
-856756.3617148139,1
132220.98924492602,0
-856745.1137017122,0
-780561.0750454537,0
-852464.2925625163,0
-617816.0956684162,1
1558980.1661449238,0
4850414.328957038,1
-856756.6779738956,1
-736531.0654269389,0
-652380.762579832,0
3429724.9362227716,0
-856344.0351266562,0
-856756.084844554,1
-853120.6154941696,0
-856756.157557502,1
4841219.329182675,1
496163.7228327339,0
-856756.8546003096,1
2291915.419782526,0
-856756.1200647855,0
-856755.998882394,0
8798795.849210965,1
-856756.0007560648,1
-804912.005146337,0
-856756.8712271987,0
-854122.3511053658,0
-856757.1142510903,1
-855978.1790837882,0
-856756.4172418554,0
-693625.0004567667,0
-833469.2541834278,1
5505897.798764763,0
1079725.595531735,0
-835340.5853693993,0
-856756.0120761481,1
7165015.62829325,1
-856756.8556516601,1
4959860.3264286425,1
-856756.3130091123,1
-645156.0114247829,0
-301492.009976723,0
-856755.9985532261,1
-593973.6634400184,0
-852391.4024435986,1
-266189.05955358665,1
-789259.2109144205,0
-850428.7102861645,0
-856745.1135621284,0
-856756.8556557077,1
-409838.36642207083,0
4152113.9071572092,1
-692883.0811348313,0
-856756.0977635399,1
-856694.1348350163,0
-856756.0208928394,1
-856749.4083180388,0
-856755.9985398017,1
-691390.7000604868,0
-821511.5782612443,0
-685622.0005847036,0
3278963.1471156846,1
-450314.01546769246,0
-856381.2659417932,1
-856756.0177339683,1
-229588.35523332446,1
-180096.00717197428,0
4841219.329182564,1
-855640.9129561599,0
-856756.4293689834,1
-471860.5172018607,0
-856756.0145762374,1
-850590.7021106456,0
-602404.7047844746,1
-827335.3115804847,0
-856757.1141419286,1
-856755.9988576318,1
35142.813858171576,0
-851002.5495411779,1
-856745.1160895812,0
-856745.115177133,0
-856754.8566858333,0
-834545.20569698,1
-856756.0423638569,1
736933.9625913837,0
-678680.2590585744,0
-856736.4115929586,1
-856756.129312912,1
-839187.322627689,0
-67840.00828061346,0
3084942.8259321405,1
-735709.9998095105,0
-856755.9980024165,1
-109619.71444213344,0
-856756.1872712635,0
-856756.5419188848,1
-806324.3518233326,0
4841219.329161133,1
903879.9050839877,1
-856756.0682908274,1
-843262.0374955175,0
-565453.4522956883,0
-856756.1361012048,1
-856756.0340992825,1
-848742.9985244721,0
-725331.0211670954,0
-856734.6184156248,0
-856756.8226223004,0
-856756.3896700927,1
-852233.0658126761,0
-856756.9234501541,0
-856756.1529294563,0
-830887.4402971534,0
-856472.1766173706,0
6756557.538953438,1
-835024.6388230335,0
-856755.9985731001,1
-856757.1141419559,1
-856756.0177356602,1
-856756.1832860551,0
-855810.3504859153,0
-856685.5760613563,0
-817752.5359074911,0
-856756.0787287044,1
-417355.00397172803,0
-856755.9982354688,1
-856757.22334261,1
-828858.8121835677,0
-856756.0859355459,1
-856757.4329197172,0
-856756.024008369,1
-846157.1545792049,0
195046.37641368026,0
70165.1403731989,0
-856755.9985057994,1
-838652.1086034899,1
-856749.408322164,0
-856756.1887319701,1
-856756.5865958823,0
-856757.1141198556,1
-856756.8700067267,1
-733570.1855016215,1
-844336.2535465466,0
-856755.9976768529,1
-856755.9980318245,1
-856756.0813309002,1
-661739.4866342407,0
506683.97824856394,0
6106918.600075859,1
-856757.2429944967,0
2509235.9953172165,1
-856756.3617471668,1
-856756.3638681453,1
-636988.6864656917,1
-852767.238179531,0
-702917.4743290326,0
-856756.6477495171,1
-779169.9996779463,1
-856725.180093557,1
-506174.3136923513,0
-856745.1159602621,0
-715627.1920757731,0
-856756.0310702366,1
-449517.0700518902,0
-434656.6514702791,0
83881.36119283934,0
-856756.8557384425,1
-856756.6576221973,1
-813122.3688734362,0
-856757.1325013852,1
-856756.1289461611,1
-3497.021793834516,0
-580988.1182647166,0
-854507.0841277356,0
-848209.4042378644,0
3575121.859409326,1
9678147.8713223,1
-856756.1989667002,1
-856756.0212097164,1
-854463.0836020295,0
-856749.4082628915,0
-852935.0196247093,0
-851031.9573258243,0
-788566.4557376059,0
-856755.998422891,1
-841427.2518878828,0
-855164.2268408288,0
-856756.0081608496,0
-856755.9988402439,0
4850414.328814568,1
-846249.9186959837,0
-854567.1514971077,0
239241.7230207628,0
631354.8675299307,0
-668446.0986157377,0
-856757.01544878,1
-856756.3235845611,0
-856756.0154104673,1
-856757.1470173595,0
1466551.7553700241,0
-856756.4071514979,1
-856756.0038411411,1
-856755.998653208,0
-856757.1142766576,1
-843208.2503958765,0
-851111.7921241294,0
-854347.9698881777,0
-800559.1490916488,1
-856756.2116138812,1
-856756.141961322,1
39312.301362428116,0
-856757.1143518874,1
-856756.8914879968,1
-852133.2587205453,1
-856755.9985091641,1
-856019.9229728893,0
-856757.0815786587,0
-853937.998467863,0
-848197.9174050683,0
-856756.2084294616,1
-856756.0139839625,1
-856756.471629997,1
-837085.8303361916,0
-835437.1315812557,1
198053.94094073458,0
-856756.236404723,1
-818964.0270694682,0
-855140.0386556836,0
-848409.1845992063,0
-849989.8956792317,0
-854153.367333645,0
9564605.76852198,1
-856374.18699515,1
-856756.7594458273,1
-856734.6185939168,0
-856756.915136084,0
1003856.0748438985,0
-844156.2537310261,0
-619108.364763584,0
5273209.908511679,0
-856755.998479436,0
-856725.3538218217,0
4959860.326577756,1
-856756.0244905968,1
8561036.8851363,1
-856756.568797719,1
-856754.8568871621,0
-852391.4024103982,1
-856756.0391136071,0
-525105.0025768846,0
-809643.726294512,0
-856756.7749556514,0
-855466.8437612668,0
-712545.6909150643,0
-854153.3674906922,0
-856756.855721475,1
-541905.0940743786,0
-856756.0338867829,1
-856756.7012163347,1
-856756.85389783,1
-856756.2952669703,1
-856208.6747956095,0
-856756.1283262376,1
-856756.9782961247,0
6170053.649201776,0
-856756.70074041,0
-856756.6988743701,1
-856756.8767555483,1
-856756.1309949763,1
-856756.8546003096,1
4536943.785787025,0
-856756.041358107,1
-856755.999126705,1
-551601.3509991071,0
-856756.5151737063,1
-123261.01572805317,0
-856372.14673395,0
-856755.9982396034,1
4841219.329182339,1
-785387.2679599262,0
1841558.7271523238,1
-856211.6747688596,0
-364903.0787484536,1
-856756.8546542581,1
-840883.3279076867,1
-833371.3169198553,0
1582167.0696446635,0
281222.4418652494,1
-38727.581324706785,0
-841332.2769492089,0
-847154.740070838,1
-856756.0086351112,1
559689.8228220335,1
9771436.797105456,1
-851060.9985115635,0
-856756.2795554702,1
-856756.0779772113,1
-856757.1150152556,0
-856756.3897554587,1
-856658.6254553697,0
-856132.3961733521,0
-798518.2863246934,0
-628423.0195563275,0
-856756.0337841627,1
-828002.9264266125,0
4850414.328920096,1
-856755.9985029324,1
-856756.0858309394,1
-856756.691485558,1
-856624.2374062318,0
-856756.6352757731,1
4850414.329068571,1
-856756.8544841991,1
1615519.9710320374,1
-856756.6529853153,1
-856756.8558859221,1
-856757.1141138352,1
-856755.9987996072,1
-779832.8970388795,1
-855093.3656416009,0
-856633.4015602169,0
-856687.407752874,0
-341844.13822248066,1
565444.8226453251,1
-856745.1150450046,0
-856061.3685270463,0
-824124.227946752,0
-732694.822670777,0
1580647.4963648068,0
-856756.6385956852,1
-850551.1780115745,0
-856756.6457339748,0
-779169.9992900516,1
-856756.6517648359,1
-186291.4313589614,0
-856757.1141378856,1
4959860.326450527,1
-856756.0052464291,1
-856756.033605325,1
-856755.9989054193,1
-856756.2951957613,0
-856749.4079238713,0
-856756.2658069364,1
-122977.14986797504,0
-856732.0133865606,1
-856756.1436378254,1
8506476.982013986,0
-804165.3740525424,0
-836730.1722595189,1
-856409.2032896247,0
-856757.1145095956,0
-856756.1417686526,1
-856757.2232991513,1
316503.03493654483,0
-856756.4740615657,1
4850414.328920376,1
-856756.7333684112,1
3270912.6933564995,0
1782877.9688168433,0
-853886.7188301628,0
-856757.259626494,0
-856756.0089279194,1
-838211.352963349,0
74323.18333537679,0
-856641.822915801,0
-850920.8597842916,1
-363209.3187706063,0
-785720.9993241986,0
-856756.022415986,1
-647731.5163852153,0
852655.3954689325,0
-348985.3041235359,1
-856757.2086353564,1
-856450.2660122168,0
4850414.328916087,1
-856756.8699939364,1
-856756.3899928943,1
-622596.3225387222,0
-842493.6920179987,0
-655334.001871721,0
4959860.326511119,1
-720251.9104050718,0
-820044.6371034378,0
-854177.3672280872,0
-856757.2233612915,1
-856757.1151305699,0
-841548.9184219913,0
-856756.029109338,1
-856134.3946483266,0
-764661.7867892783,0
64299.564687848906,0
-856756.7847066626,0
-856756.0417849023,1
-856757.1140709266,1
-853628.950642319,0
-856757.0682349124,1
-856756.0305736982,1
-856757.0381723604,1
-856146.152556788,0
283041.204721697,0
480349.3546530899,0
2426402.991065574,0
-456851.0110127658,0
-856756.0466344641,1
-852087.2606413182,1
-853552.9457386435,0
-856756.5334995841,1
423985.1248883138,0
3630227.4698064844,1
2461635.4214281854,0
4152113.907138039,1
-856736.4115363993,1
284795.85087749094,0
-856756.3347156023,1
-856756.3547024586,0
-856756.4728030332,0
-728201.5204764074,1
355189.82966427517,1
-856755.9983049767,0
-856183.3557589005,0
-840647.6392933754,0
929720.2404096011,0
3199017.9516881,1
-856736.4119670396,1
7161526.507107616,0
-856572.9497745957,0
-555134.0017882609,1
-550755.0106617749,1
-845250.1225529632,0
-856756.4178239035,0
-856756.2904674503,1
-856756.2830552062,0
-838076.7424828348,0
-856756.4297015641,1
-850160.9950278475,0
-854437.0831842569,0
4994218.81234084,0
-856756.4680589964,1
1178012.576141314,1
870330.9779360892,0
339395.82998315257,1
-856745.1142811979,0
-854463.0836958193,0
-856757.1141429724,1
4850414.33004519,1
-856755.9983267874,1
-856756.028918719,1
-840396.617920524,0
-148026.37936106836,0
-102163.92706597305,0
3167429.9202142917,1
-856178.91127927,0
-856756.8228199596,0
-856756.0725850656,1
-856756.0148174099,1
-855003.2679822985,0
-856756.670060309,0
-856757.1142341723,1
-856756.0245076829,1
-856756.1508658727,0
-856755.998420156,0
-810289.468291382,0
-856756.014131652,1
-852087.2606702272,1
-816147.1699943412,0
-419901.2144885504,0
-856756.5268959051,1
-856756.0150271166,1
-207526.8531514341,0
1096840.5755661665,0
-856756.6004690892,1
-828338.9261879295,0
-856756.0212792833,0
-856208.6748340942,0
4850414.328919984,1
-664012.120477374,1
-856756.9105710387,1
-109910.14379371481,1
-856756.0214796759,1
-850288.3237758852,0
1144831.9097754308,1
3575121.8593950276,1
4841219.329171083,1
-856757.2232073223,1
-856157.1881130519,0
-856756.9979265309,1
-856756.6760109377,0
-856756.3682479913,0
-776277.1367978017,0
-856756.9703191718,0
7270727.370428448,0
-856757.114143906,1
-854507.0838335936,0
-796744.9992285888,0
-856757.2621011819,0
-842345.9214764271,0
-856114.9795210009,0
-461144.4675668349,1
-856073.3978214829,0
-805863.5982304531,0
-856756.3197074382,1
-856757.1140754676,1
-856756.003339267,1
-433299.84911114245,0
-856756.6326478682,1
615138.7741384624,0
-856756.0439444045,1
-854567.1516135216,0
-856757.1472721208,0
-856756.0530252474,1
-856756.3019319691,1
86661.8948366954,1
2427101.356320139,0
-856756.933958839,0
-856756.1270840027,1
-856756.2952649579,1
-433290.55313128966,0
-856074.055154163,0
-856756.0242363606,0
1981835.9921468282,1
-856756.6234951061,0
-851732.9132895612,0
-856756.0286513215,1
-856128.1994214491,0
-848418.9606820379,0
-856745.116402808,0
-856756.0776694549,0
-856756.1361032104,1
-856456.1863492179,0
472285.91187295446,0
-466874.5322764319,0
-856174.9113197862,0
-856072.3978416688,0
-856757.114233741,1
-856756.471594849,1
-856725.1799880553,1
-244723.20321779873,0
3654324.6335830386,1
-285020.6951895646,1
-854705.445531119,0
767155.3855120182,0
4850414.328908784,1
-856755.9997838875,1
-856070.3982788882,0
-563618.0594771617,0
-843996.2538383941,0
-856756.6478082928,1
-856745.1152013623,0
-856756.8557649588,1
-853767.9982855748,1
-856757.2230874798,1
-742141.5490756595,0
-856756.8552086831,1
-856756.6577684565,1
-458810.069691392,0
3947197.538926751,0
-856756.0213017222,1
4959860.3264286425,1
4850414.328908729,1
-375612.09251144185,1
-856745.1158150503,0
-619276.9908158891,0
-242058.14427770663,0
-856755.9984970056,1
-856756.9871686534,1
4951081.889710455,1
-856755.9982742217,1
-856757.2224748885,1
-856756.0488642904,1
-856756.0268900263,1
-856755.9984547473,1
9624313.280701898,0
-856756.0439464063,1
-848642.4081162714,0
-854393.2518283965,1
2168361.7101488225,1
251372.98776367924,0
-856745.1169314736,0
-856756.3767344811,1
-856756.313021521,1
-856755.9984838687,0
-856756.0241283075,1
-856756.8545565597,1
7468782.436974393,1
-854213.3004298356,0
-631911.0019734395,0
-856756.0877230846,1
2333842.6165880538,0
-856694.134842646,0
-845155.1227598573,0
1501224.9555616044,1
2131607.96460816,0
-856324.1695218313,0
-851240.128514363,0
-850564.9522385846,0
-856756.9121674821,1
-856756.1598194913,1
1136574.9735878147,0
47760.98093943554,0
6955.918668802129,0
-856756.1621608295,1
6438188.64993387,0
-837129.8303860424,0
-856511.2582985526,0
4972058.326420019,1
3464639.5642979504,0
-854525.9373509458,0
6139496.905669701,0
-856756.0749595282,1
-856756.8616038874,1
4850414.328919984,1
-856756.5763393398,1
-815819.1721156893,1
-856464.177035498,0
-556909.5461803109,1
1142989.976765812,0
-711933.4357592722,0
4112375.365092606,1
-747134.2741206395,0
-856756.2441199868,1
-856462.9810089276,0
-856756.5354120658,1
-856756.4274758024,1
-849861.4177335922,0
-856756.8545474751,1
-834545.205749494,1
-856756.429704388,1
-856122.2767635493,0
9450412.895153232,0
-856756.0120702611,1
-396780.2160649938,0
-657282.4075769586,0
-856756.0378523936,1
-856756.6281529852,1
-819017.9545940189,0
4959860.326551983,1
-856757.1141168423,1
3007661.9422154417,1
759834.2444014613,0
575342.2398443074,0
391509.2870170538,0
-789154.4068226445,0
4850414.328915958,1
-856756.0151554963,0
4959860.326534105,1
-856211.6746976181,0
-856757.2990735297,1
-645275.3597300659,0
-849060.8811101135,0
-856756.4901993081,1
-856756.4656136603,1
-856756.90739108,1
-856757.2233536679,1
-856756.8700065593,1
406646.5582771386,0
-856756.8228248102,0
-856755.9985638392,1
-856756.2533019806,0
-856756.6336308025,0
-593167.2497003623,0
-856755.9982412839,0
-856757.0307450672,0
-764834.622127581,0
-856757.1154582378,0
-785903.2584343689,1
-856757.1141651293,1
8568212.027559232,1
-856756.0237707399,1
-691197.0006103779,0
2234164.565258401,0
-776279.9994230547,1
-856756.4783636435,1
-856756.0450934808,1
404128.65695431654,0
-856756.6404445638,1
-664703.0013538226,0
-849834.032692369,0
-856756.0153023454,1
-856756.8557877477,1
-853263.5651161051,0
-856756.2427490893,1
-856756.01481293,1
-856756.2830225007,1
8939167.855537802,1
-856756.2757958565,1
1066919.8902063766,1
-856755.9984118048,1
-789922.2197780836,0
1188239.9320335393,0
-856757.1325157343,1
-856756.3200967832,1
-852391.402355438,1
-852478.0797861703,0
6282000.898235659,1
-848418.9606206937,0
-856756.8755158886,0
-856756.4679411812,1
-711750.3510513592,0
-856544.244499264,0
7381280.747492343,1
-840883.328015192,1
-818923.0025191372,0
9911229.01883893,0
-408383.11218243383,0
-856745.1152959727,0
7195158.883878822,1
-107684.01135798055,0
-854672.1352402642,0
9639878.829528566,1
-856756.4055345292,1
-687207.6292465356,0
-846666.0110085163,0
-856757.0499766354,1
-856756.8547167527,1
-856755.9982311783,1
769885.2009641133,0
-856620.8298500178,0
-856756.8545008516,1
-731456.6873607661,0
-47944.07448845927,0
1222085.9019818078,1
-856756.8557496165,1
-856757.1143431874,1
-792501.2864260157,0
3024170.9536225637,0
-856756.5388549722,1
-668327.6868928073,1
-856756.0285765777,1
-856756.0996401922,1
-856756.5464601,1
-856756.5925901188,1
1223291.1817316185,1
-855990.4714820919,0
-853645.9511992882,0
-856756.6953749065,0
1663228.8235011604,0
-856757.1294321549,0
-850129.9726890249,0
-843516.2409021934,0
2031599.8776248917,1
-856756.7026776975,1
-856757.1468474184,0
-856074.0552915883,0
573580.6389658331,0
-856585.5906505884,0
-806372.8527097916,0
-856757.1141338706,1
-856756.2742833951,1
-856756.4870242429,0
-856756.0145233227,1
-856756.6776827632,1
-831050.3991012987,0
6361730.730190723,0
-595686.4089346798,1
136411.7321560172,0
-569095.7844796192,0
-856757.1147133078,1
-856756.253883527,1
-856756.3894999053,1
-838386.0141889674,0
-856745.1156274154,0
-604201.0248167425,0
-856756.089874608,1
-856756.030273726,1
-759151.4075092152,0
-856756.186140243,1
2335737.0940353596,0
-856756.6914331337,0
1255578.0622561164,0
2008455.429158315,0
-853241.9985218497,1
4850414.328920096,1
-610573.5879854774,1
-856756.2664432535,0
-851334.6255459297,0
-855591.0020278323,0
-805994.1330659483,0
-810802.0000982784,0
-856756.9157450256,1
-856757.2233811822,1
4841219.329192429,1
-856756.0152231125,1
98440.98995327752,0
-856756.2416792831,1
-856756.2476980443,1
339504.9864053776,0
-856756.0351235342,1
-856756.8226874041,0
-856755.9994259302,1
4401548.820139979,0
-674148.0206610321,0
-558644.002235461,0
4841219.329055723,1
-856756.3894877976,1
4850414.328920096,1
5674104.32132748,0
-856756.0186059225,1
-852087.260792713,1
-856756.0177806591,1
-323224.35273709614,1
-833872.356861152,1
-856754.8570087719,0
-856756.8700517592,1
-779169.9992796677,1
6518891.820732145,1
-856756.3119517164,0
-856756.0519230808,1
-856757.1141469814,1
-856756.4853467725,0
-856757.1282234455,0
-856725.1797014643,1
-279227.8789048246,0
-774914.6988401832,0
